OrderID,CustomerName,City,Product,Quantity,Price,PurchaseDate
16435,Manoj,Hyderabad,Tablet,3,76398,17-06-2021 13:00
16436,Rahul,Chennai,Mobile,1,34712,26-10-2020 17:00
16437,Arjun,Hyderabad,Mobile,1,30364,19-06-2020 04:00
16438,Amit,Mumbai,Camera,1,53938,14-08-2023 10:00
16439,Manoj,Pune,Camera,2,16732,19-11-2020 15:00
16440,Sneha,Hyderabad,Laptop,3,35301,18-01-2022 01:00
16441,Divya,Bangalore,Laptop,1,14600,15-10-2021 11:00
16442,Sneha,Hyderabad,Mobile,2,75249,20-08-2020 22:00
16443,Manoj,Mumbai,Camera,3,41874,04-02-2020 05:00
16444,Arjun,Chennai,Camera,3,57382,25-01-2023 10:00
16445,Kiran,Pune,Mobile,4,28258,20-03-2021 20:00
16446,Rahul,Delhi,Laptop,1,88921,26-01-2020 07:00
16447,Kiran,Pune,Camera,4,26884,03-06-2021 22:00
16448,Kiran,Bangalore,Headphones,4,58056,07-10-2021 15:00
16449,Manoj,Mumbai,Tablet,1,22311,18-11-2021 23:00
16450,Rahul,Mumbai,Smartwatch,3,14450,07-02-2021 13:00
16451,Priya,Kolkata,Smartwatch,4,78222,22-05-2020 09:00
16452,Divya,Delhi,Laptop,4,72528,20-06-2021 09:00
16453,Amit,Chennai,Smartwatch,2,79860,12-09-2022 05:00
16454,Kiran,Bangalore,Headphones,3,36854,09-04-2023 06:00
16455,Sneha,Chennai,Mobile,2,36705,06-09-2021 10:00
16456,Priya,Delhi,Mobile,4,67624,10-08-2023 20:00
16457,Priya,Bangalore,Tablet,3,48276,08-01-2023 03:00
16458,Arjun,Hyderabad,Camera,3,12302,19-07-2021 07:00
16459,Kiran,Chennai,Headphones,4,76079,13-08-2022 01:00
16460,Kiran,Hyderabad,Smartwatch,2,61141,08-05-2021 05:00
16461,Vikram,Bangalore,Camera,4,72144,31-05-2021 05:00
16462,Manoj,Delhi,Smartwatch,3,40028,10-08-2020 10:00
16463,Arjun,Hyderabad,Smartwatch,4,52044,19-03-2021 10:00
16464,Priya,Hyderabad,Smartwatch,3,29941,07-02-2022 15:00
16465,Priya,Mumbai,Headphones,3,89614,11-04-2020 03:00
16466,Vikram,Bangalore,Mobile,1,44554,28-07-2020 17:00
16467,Amit,Pune,Mobile,2,73075,19-09-2023 23:00
16468,Neha,Delhi,Camera,3,88287,01-08-2020 18:00
16469,Sneha,Mumbai,Camera,2,96096,17-03-2020 19:00
16470,Neha,Chennai,Headphones,1,67073,04-01-2022 19:00
16471,Kiran,Delhi,Tablet,2,39064,10-01-2021 06:00
16472,Rahul,Kolkata,Mobile,1,17426,21-10-2021 06:00
16473,Arjun,Mumbai,Headphones,4,74735,10-11-2021 14:00
16474,Kiran,Kolkata,Laptop,3,35714,27-08-2023 08:00
16475,Amit,Chennai,Smartwatch,3,23687,11-10-2021 23:00
16476,Neha,Kolkata,Camera,2,28553,27-04-2023 09:00
16477,Kiran,Delhi,Mobile,1,89849,24-02-2020 01:00
16478,Sneha,Mumbai,Tablet,2,88805,03-10-2023 17:00
16479,Priya,Delhi,Tablet,1,84741,26-04-2022 00:00
16480,Manoj,Hyderabad,Laptop,4,90405,01-07-2022 10:00
16481,Divya,Mumbai,Camera,3,9786,11-10-2020 12:00
16482,Kiran,Hyderabad,Camera,3,33362,01-08-2022 22:00
16483,Amit,Mumbai,Headphones,4,64373,19-12-2022 07:00
16484,Arjun,Hyderabad,Laptop,1,12461,01-09-2020 00:00
16485,Rahul,Kolkata,Smartwatch,1,79524,03-06-2020 19:00
16486,Sneha,Bangalore,Tablet,1,7115,14-08-2020 03:00
16487,Vikram,Hyderabad,Tablet,3,68135,12-12-2022 18:00
16488,Amit,Bangalore,Laptop,1,34234,17-08-2023 02:00
16489,Neha,Pune,Laptop,4,53917,07-01-2020 09:00
16490,Manoj,Delhi,Tablet,1,78400,23-02-2023 21:00
16491,Neha,Kolkata,Laptop,2,40146,28-07-2023 02:00
16492,Priya,Chennai,Laptop,1,19882,08-07-2023 18:00
16493,Manoj,Chennai,Camera,4,61829,02-10-2020 05:00
16494,Neha,Chennai,Laptop,3,39247,17-11-2021 17:00
16495,Arjun,Bangalore,Tablet,1,59697,06-05-2021 04:00
16496,Neha,Chennai,Mobile,2,75094,09-11-2021 20:00
16497,Sneha,Chennai,Tablet,2,51577,24-06-2020 14:00
16498,Sneha,Hyderabad,Smartwatch,4,55995,16-01-2023 21:00
16499,Divya,Pune,Smartwatch,1,57805,21-11-2022 08:00
16500,Neha,Chennai,Camera,1,82460,02-02-2021 17:00
16501,Arjun,Bangalore,Laptop,1,58388,28-04-2021 23:00
16502,Arjun,Hyderabad,Tablet,2,7682,27-05-2021 11:00
16503,Kiran,Bangalore,Smartwatch,3,30722,28-11-2020 01:00
16504,Rahul,Mumbai,Headphones,1,43082,15-03-2022 06:00
16505,Manoj,Chennai,Mobile,2,63372,09-12-2022 22:00
16506,Amit,Bangalore,Tablet,3,88166,05-01-2021 07:00
16507,Vikram,Bangalore,Laptop,4,42093,12-08-2020 17:00
16508,Manoj,Hyderabad,Camera,4,38233,08-09-2020 09:00
16509,Manoj,Mumbai,Mobile,2,77157,15-11-2020 03:00
16510,Priya,Mumbai,Smartwatch,2,41317,24-04-2023 08:00
16511,Manoj,Chennai,Smartwatch,1,64304,11-12-2021 00:00
16512,Priya,Kolkata,Headphones,4,36407,24-12-2021 04:00
16513,Kiran,Pune,Headphones,1,75215,23-09-2020 15:00
16514,Rahul,Delhi,Laptop,1,24087,31-08-2020 04:00
16515,Arjun,Delhi,Headphones,4,43667,24-12-2021 12:00
16516,Divya,Hyderabad,Mobile,4,13151,25-03-2022 12:00
16517,Arjun,Kolkata,Smartwatch,4,29912,29-09-2020 19:00
16518,Neha,Chennai,Headphones,3,37790,20-04-2022 01:00
16519,Vikram,Hyderabad,Laptop,1,28567,30-03-2023 15:00
16520,Rahul,Pune,Smartwatch,1,71187,19-01-2023 19:00
16521,Rahul,Chennai,Headphones,4,40860,05-02-2023 04:00
16522,Kiran,Mumbai,Camera,4,36736,16-08-2021 18:00
16523,Vikram,Delhi,Smartwatch,4,76932,13-02-2020 00:00
16524,Neha,Bangalore,Mobile,4,50242,03-04-2021 14:00
16525,Neha,Delhi,Smartwatch,4,11686,20-07-2023 05:00
16526,Divya,Chennai,Smartwatch,3,18790,13-08-2021 00:00
16527,Amit,Kolkata,Laptop,2,12385,20-10-2021 03:00
16528,Arjun,Pune,Laptop,1,55603,01-08-2023 18:00
16529,Manoj,Delhi,Camera,2,5233,13-10-2022 15:00
16530,Vikram,Bangalore,Laptop,3,16822,24-04-2020 05:00
16531,Neha,Mumbai,Tablet,1,10497,28-05-2023 16:00
16532,Neha,Mumbai,Laptop,4,72596,28-08-2021 03:00
16533,Amit,Chennai,Smartwatch,3,6272,30-07-2022 05:00
16534,Rahul,Delhi,Smartwatch,3,47108,27-02-2020 13:00
16535,Neha,Chennai,Headphones,4,71083,21-01-2021 04:00
16536,Divya,Delhi,Laptop,4,27051,12-09-2022 18:00
16537,Neha,Kolkata,Mobile,2,9442,15-08-2021 01:00
16538,Neha,Hyderabad,Laptop,1,76043,23-02-2023 07:00
16539,Amit,Chennai,Mobile,3,23141,31-05-2023 01:00
16540,Divya,Delhi,Smartwatch,4,95294,02-08-2023 12:00
16541,Sneha,Hyderabad,Camera,3,67230,27-10-2020 18:00
16542,Priya,Kolkata,Tablet,1,54426,25-05-2021 02:00
16543,Amit,Chennai,Headphones,4,90193,11-12-2020 21:00
16544,Rahul,Kolkata,Tablet,4,41833,16-02-2020 12:00
16545,Rahul,Mumbai,Tablet,1,84592,02-10-2023 10:00
16546,Vikram,Pune,Camera,4,28858,20-01-2020 07:00
16547,Amit,Hyderabad,Laptop,1,7204,17-04-2023 00:00
16548,Kiran,Kolkata,Smartwatch,4,27904,11-01-2023 18:00
16549,Amit,Chennai,Tablet,1,38395,29-01-2020 11:00
16550,Sneha,Bangalore,Headphones,3,27000,09-09-2020 22:00
16551,Neha,Pune,Mobile,1,81339,12-07-2021 21:00
16552,Amit,Mumbai,Smartwatch,2,99554,12-04-2020 10:00
16553,Kiran,Pune,Smartwatch,3,68560,10-01-2022 12:00
16554,Manoj,Pune,Camera,3,27404,27-10-2020 20:00
16555,Kiran,Hyderabad,Camera,4,21924,19-05-2022 13:00
16556,Rahul,Delhi,Tablet,4,24228,02-01-2023 18:00
16557,Sneha,Bangalore,Smartwatch,2,84914,18-07-2023 18:00
16558,Neha,Delhi,Smartwatch,3,41392,23-12-2022 01:00
16559,Kiran,Pune,Laptop,4,71102,06-06-2023 18:00
16560,Sneha,Bangalore,Tablet,2,31877,11-04-2022 17:00
16561,Manoj,Chennai,Mobile,1,67803,06-07-2020 02:00
16562,Divya,Kolkata,Tablet,1,97447,29-08-2020 17:00
16563,Divya,Chennai,Smartwatch,2,25005,26-08-2021 07:00
16564,Divya,Delhi,Laptop,1,43715,06-10-2021 05:00
16565,Manoj,Pune,Camera,1,58802,14-03-2020 16:00
16566,Neha,Delhi,Headphones,3,63322,15-09-2022 22:00
16567,Priya,Delhi,Camera,3,77627,01-12-2021 20:00
16568,Priya,Hyderabad,Laptop,1,35614,25-06-2023 07:00
16569,Sneha,Pune,Camera,1,34181,26-08-2021 15:00
16570,Divya,Mumbai,Smartwatch,2,71192,16-05-2022 14:00
16571,Rahul,Delhi,Tablet,3,23554,22-03-2021 13:00
16572,Neha,Chennai,Tablet,2,64332,17-06-2021 17:00
16573,Priya,Kolkata,Tablet,3,52862,14-10-2023 03:00
16574,Amit,Pune,Tablet,2,23269,17-12-2020 01:00
16575,Vikram,Pune,Laptop,4,25413,22-11-2023 16:00
16576,Arjun,Pune,Mobile,2,43820,07-09-2023 10:00
16577,Manoj,Kolkata,Tablet,4,18861,22-01-2022 16:00
16578,Manoj,Chennai,Camera,1,34996,11-08-2020 03:00
16579,Priya,Delhi,Laptop,3,43326,06-03-2023 07:00
16580,Manoj,Pune,Smartwatch,3,26723,11-10-2022 06:00
16581,Divya,Pune,Laptop,4,18668,09-12-2022 08:00
16582,Arjun,Kolkata,Headphones,3,17827,03-06-2021 15:00
16583,Rahul,Delhi,Tablet,4,21536,09-10-2021 23:00
16584,Amit,Kolkata,Camera,4,81169,28-07-2023 13:00
16585,Sneha,Chennai,Mobile,2,71130,14-10-2023 11:00
16586,Arjun,Hyderabad,Mobile,2,94793,29-08-2023 00:00
16587,Rahul,Pune,Smartwatch,2,43019,12-11-2020 06:00
16588,Manoj,Bangalore,Camera,2,18842,12-03-2022 08:00
16589,Priya,Chennai,Laptop,4,20633,26-08-2021 02:00
16590,Kiran,Bangalore,Camera,3,89029,09-10-2022 23:00
16591,Sneha,Delhi,Headphones,4,73156,10-05-2021 07:00
16592,Neha,Mumbai,Laptop,3,84307,24-10-2023 14:00
16593,Vikram,Delhi,Smartwatch,1,86654,25-09-2021 15:00
16594,Priya,Kolkata,Headphones,3,58332,16-05-2022 16:00
16595,Manoj,Delhi,Mobile,1,27263,14-09-2020 06:00
16596,Priya,Delhi,Smartwatch,1,29895,02-01-2021 17:00
16597,Divya,Pune,Tablet,2,31077,11-08-2023 22:00
16598,Manoj,Chennai,Headphones,3,11135,02-12-2022 05:00
16599,Priya,Chennai,Camera,4,43151,09-05-2020 06:00
16600,Arjun,Mumbai,Tablet,2,26350,26-10-2021 08:00
16601,Arjun,Kolkata,Mobile,1,71858,08-07-2023 12:00
16602,Amit,Bangalore,Camera,3,39832,20-03-2021 18:00
16603,Amit,Kolkata,Headphones,4,39641,09-09-2020 09:00
16604,Sneha,Bangalore,Camera,1,15985,01-05-2022 11:00
16605,Priya,Bangalore,Tablet,4,33455,16-01-2022 17:00
16606,Amit,Delhi,Camera,1,35606,26-02-2023 18:00
16607,Divya,Mumbai,Headphones,3,59099,16-12-2023 07:00
16608,Rahul,Delhi,Laptop,3,51638,05-10-2021 23:00
16609,Amit,Mumbai,Smartwatch,2,68902,29-07-2023 06:00
16610,Priya,Hyderabad,Mobile,2,10273,01-08-2023 08:00
16611,Arjun,Chennai,Mobile,4,61889,16-08-2020 23:00
16612,Vikram,Pune,Tablet,3,5651,19-07-2020 05:00
16613,Kiran,Pune,Camera,2,85681,16-10-2020 07:00
16614,Neha,Pune,Camera,1,64739,31-12-2022 15:00
16615,Amit,Delhi,Headphones,2,39134,16-03-2022 17:00
16616,Neha,Hyderabad,Mobile,1,23478,25-11-2022 05:00
16617,Kiran,Bangalore,Mobile,4,12171,07-04-2023 02:00
16618,Sneha,Pune,Tablet,2,40651,17-01-2023 00:00
16619,Arjun,Hyderabad,Mobile,1,20871,27-10-2023 16:00
16620,Arjun,Pune,Headphones,4,68143,21-11-2021 12:00
16621,Kiran,Chennai,Headphones,2,5177,13-11-2021 18:00
16622,Priya,Pune,Smartwatch,4,15073,27-06-2020 09:00
16623,Neha,Chennai,Smartwatch,1,10024,16-09-2023 14:00
16624,Neha,Pune,Mobile,3,15803,25-01-2021 21:00
16625,Kiran,Pune,Tablet,2,34435,12-03-2020 17:00
16626,Neha,Chennai,Headphones,1,88970,03-07-2020 02:00
16627,Priya,Kolkata,Smartwatch,4,67819,02-03-2021 22:00
16628,Arjun,Pune,Tablet,4,37257,10-09-2021 10:00
16629,Sneha,Hyderabad,Camera,3,7435,13-03-2020 10:00
16630,Divya,Kolkata,Mobile,4,27584,01-02-2021 03:00
16631,Arjun,Bangalore,Camera,3,65732,20-02-2022 13:00
16632,Rahul,Delhi,Camera,4,26220,01-03-2021 22:00
16633,Rahul,Pune,Mobile,1,39442,15-12-2020 08:00
16634,Arjun,Kolkata,Camera,3,36586,12-05-2020 13:00
16635,Priya,Bangalore,Mobile,3,41449,22-06-2020 10:00
16636,Divya,Kolkata,Smartwatch,1,33308,19-05-2022 21:00
16637,Sneha,Kolkata,Tablet,2,22148,05-01-2023 15:00
16638,Neha,Mumbai,Camera,2,10242,02-07-2021 01:00
16639,Rahul,Mumbai,Camera,3,97066,17-02-2022 07:00
16640,Rahul,Delhi,Headphones,1,83121,20-01-2021 08:00
16641,Rahul,Pune,Camera,2,92944,28-06-2020 04:00
16642,Manoj,Pune,Laptop,2,92437,04-04-2023 15:00
16643,Priya,Chennai,Smartwatch,4,69526,24-11-2023 17:00
16644,Arjun,Delhi,Camera,2,99832,05-01-2021 16:00
16645,Divya,Hyderabad,Camera,1,49892,01-12-2020 16:00
16646,Arjun,Pune,Headphones,1,92480,14-08-2020 15:00
16647,Manoj,Chennai,Laptop,1,89051,03-04-2022 11:00
16648,Rahul,Delhi,Tablet,4,15562,03-05-2020 13:00
16649,Kiran,Delhi,Mobile,3,30856,22-10-2021 07:00
16650,Manoj,Kolkata,Camera,1,69434,03-12-2021 11:00
16651,Priya,Hyderabad,Tablet,4,35760,15-04-2022 01:00
16652,Sneha,Hyderabad,Smartwatch,3,34038,17-01-2020 21:00
16653,Neha,Bangalore,Tablet,1,5443,18-02-2020 21:00
16654,Vikram,Mumbai,Mobile,3,71322,23-02-2023 07:00
16655,Divya,Delhi,Mobile,1,91941,23-02-2020 10:00
16656,Manoj,Kolkata,Tablet,2,60311,02-03-2023 18:00
16657,Sneha,Bangalore,Laptop,4,92582,19-12-2020 02:00
16658,Vikram,Chennai,Headphones,1,27434,03-02-2022 06:00
16659,Sneha,Chennai,Tablet,2,18339,20-07-2021 14:00
16660,Arjun,Mumbai,Smartwatch,1,5121,09-06-2023 20:00
16661,Arjun,Chennai,Smartwatch,2,39776,29-05-2020 19:00
16662,Rahul,Mumbai,Mobile,4,47351,20-02-2021 18:00
16663,Amit,Chennai,Headphones,1,95987,18-02-2023 01:00
16664,Neha,Chennai,Mobile,1,71649,20-04-2021 19:00
16665,Priya,Delhi,Tablet,4,82736,22-07-2023 12:00
16666,Priya,Hyderabad,Headphones,3,71244,09-02-2022 04:00
16667,Rahul,Delhi,Mobile,3,68293,20-01-2021 00:00
16668,Arjun,Bangalore,Mobile,4,15316,24-11-2023 22:00
16669,Rahul,Hyderabad,Smartwatch,3,29769,06-10-2020 22:00
16670,Kiran,Delhi,Laptop,2,53504,29-11-2023 16:00
16671,Manoj,Hyderabad,Mobile,4,76347,08-06-2022 04:00
16672,Manoj,Hyderabad,Camera,2,77986,17-08-2020 18:00
16673,Divya,Hyderabad,Tablet,1,5952,13-05-2023 18:00
16674,Arjun,Chennai,Camera,3,34251,24-08-2022 06:00
16675,Amit,Hyderabad,Tablet,3,21126,28-03-2023 09:00
16676,Kiran,Chennai,Laptop,3,37894,04-12-2022 07:00
16677,Kiran,Pune,Tablet,2,69575,05-12-2020 19:00
16678,Arjun,Hyderabad,Laptop,4,42497,13-09-2020 18:00
16679,Manoj,Chennai,Smartwatch,1,48452,22-11-2020 23:00
16680,Vikram,Hyderabad,Smartwatch,1,47481,03-04-2023 21:00
16681,Manoj,Bangalore,Headphones,1,7042,26-07-2021 20:00
16682,Divya,Delhi,Camera,1,21514,02-08-2022 16:00
16683,Divya,Pune,Smartwatch,1,65600,14-10-2020 20:00
16684,Arjun,Hyderabad,Camera,1,34116,02-12-2020 20:00
16685,Neha,Bangalore,Laptop,4,73052,03-08-2021 17:00
16686,Neha,Delhi,Camera,4,21904,16-02-2023 22:00
16687,Amit,Mumbai,Camera,3,24242,08-08-2021 13:00
16688,Neha,Pune,Laptop,2,41522,21-10-2023 15:00
16689,Sneha,Pune,Laptop,3,64286,16-10-2022 15:00
16690,Sneha,Hyderabad,Mobile,3,33245,21-10-2020 05:00
16691,Priya,Mumbai,Camera,2,33556,08-10-2020 02:00
16692,Sneha,Delhi,Camera,4,12059,03-05-2021 15:00
16693,Vikram,Delhi,Headphones,4,66910,04-11-2020 08:00
16694,Vikram,Hyderabad,Camera,1,81689,05-12-2023 23:00
16695,Vikram,Bangalore,Laptop,1,24829,05-07-2020 08:00
16696,Sneha,Hyderabad,Tablet,2,13117,16-08-2022 20:00
16697,Amit,Bangalore,Mobile,2,21848,30-11-2021 22:00
16698,Manoj,Kolkata,Laptop,3,82836,12-05-2021 12:00
16699,Arjun,Hyderabad,Tablet,3,11356,04-11-2022 21:00
16700,Rahul,Bangalore,Smartwatch,2,35819,11-06-2020 12:00
16701,Priya,Chennai,Smartwatch,2,83207,20-10-2023 10:00
16702,Divya,Bangalore,Camera,2,59055,12-04-2022 08:00
16703,Kiran,Bangalore,Laptop,1,90485,10-01-2020 12:00
16704,Divya,Delhi,Camera,1,80203,11-06-2022 13:00
16705,Priya,Mumbai,Headphones,2,33612,24-11-2020 13:00
16706,Divya,Hyderabad,Headphones,4,49981,19-01-2022 10:00
16707,Manoj,Delhi,Mobile,1,31937,24-06-2021 16:00
16708,Divya,Mumbai,Tablet,1,60826,27-11-2022 00:00
16709,Divya,Delhi,Laptop,4,46884,15-07-2021 23:00
16710,Manoj,Pune,Mobile,2,47529,22-10-2020 10:00
16711,Manoj,Delhi,Camera,4,84236,19-11-2020 12:00
16712,Sneha,Hyderabad,Laptop,2,24320,06-08-2021 21:00
16713,Manoj,Pune,Laptop,1,43783,14-12-2021 02:00
16714,Rahul,Chennai,Camera,4,81878,17-06-2020 00:00
16715,Neha,Delhi,Mobile,4,27639,13-12-2022 18:00
16716,Rahul,Hyderabad,Mobile,2,22630,17-10-2023 04:00
16717,Divya,Bangalore,Headphones,3,10978,06-07-2021 00:00
16718,Rahul,Mumbai,Laptop,2,59440,03-08-2021 02:00
16719,Priya,Kolkata,Mobile,1,53663,27-04-2020 15:00
16720,Arjun,Hyderabad,Laptop,3,25948,07-01-2020 13:00
16721,Neha,Chennai,Headphones,2,33880,22-01-2022 19:00
16722,Arjun,Kolkata,Tablet,2,62894,23-03-2023 23:00
16723,Kiran,Hyderabad,Tablet,3,94683,07-02-2020 11:00
16724,Rahul,Hyderabad,Headphones,1,67560,23-01-2022 02:00
16725,Arjun,Bangalore,Smartwatch,1,57596,12-05-2022 22:00
16726,Manoj,Mumbai,Laptop,1,64404,10-10-2020 03:00
16727,Amit,Kolkata,Mobile,3,79942,18-09-2020 06:00
16728,Amit,Pune,Mobile,4,49517,19-10-2022 00:00
16729,Manoj,Mumbai,Smartwatch,2,40066,01-10-2020 10:00
16730,Arjun,Chennai,Smartwatch,3,27875,02-11-2020 16:00
16731,Divya,Pune,Camera,3,10543,11-05-2020 20:00
16732,Manoj,Pune,Smartwatch,1,46076,22-09-2020 16:00
16733,Neha,Mumbai,Mobile,2,24143,30-04-2020 10:00
16734,Vikram,Bangalore,Laptop,3,41404,23-09-2020 05:00
16735,Priya,Chennai,Laptop,2,54631,20-09-2020 07:00
16736,Divya,Bangalore,Headphones,3,52040,19-04-2020 00:00
16737,Neha,Bangalore,Camera,1,49974,08-04-2022 01:00
16738,Arjun,Pune,Mobile,4,48681,13-08-2020 01:00
16739,Divya,Hyderabad,Laptop,3,56715,17-10-2022 02:00
16740,Divya,Hyderabad,Laptop,4,93962,21-12-2023 08:00
16741,Arjun,Hyderabad,Tablet,4,25447,08-09-2022 18:00
16742,Manoj,Pune,Laptop,1,69947,13-07-2022 13:00
16743,Arjun,Kolkata,Smartwatch,4,48455,19-03-2020 07:00
16744,Rahul,Delhi,Camera,4,66849,12-09-2021 05:00
16745,Rahul,Bangalore,Mobile,2,31344,17-09-2020 12:00
16746,Priya,Mumbai,Tablet,2,21525,29-03-2022 14:00
16747,Amit,Chennai,Laptop,4,71305,31-05-2020 00:00
16748,Sneha,Delhi,Camera,3,24897,07-01-2021 17:00
16749,Priya,Hyderabad,Headphones,2,92084,03-10-2020 01:00
16750,Priya,Pune,Mobile,4,58297,22-03-2021 07:00
16751,Vikram,Kolkata,Headphones,3,24715,03-06-2021 11:00
16752,Sneha,Delhi,Camera,4,38673,31-08-2022 09:00
16753,Amit,Pune,Headphones,1,98923,14-03-2020 01:00
16754,Divya,Delhi,Smartwatch,4,48643,11-04-2020 05:00
16755,Sneha,Bangalore,Mobile,3,99599,23-03-2022 15:00
16756,Vikram,Bangalore,Camera,4,8664,09-12-2021 04:00
16757,Kiran,Pune,Laptop,1,10434,27-04-2022 12:00
16758,Priya,Mumbai,Headphones,3,39933,30-12-2021 08:00
16759,Arjun,Chennai,Tablet,4,56810,20-09-2022 13:00
16760,Priya,Chennai,Headphones,1,13344,21-03-2020 13:00
16761,Manoj,Hyderabad,Camera,3,24539,16-03-2023 23:00
16762,Vikram,Mumbai,Tablet,4,36796,28-12-2023 19:00
16763,Priya,Chennai,Camera,2,14752,28-10-2023 10:00
16764,Priya,Kolkata,Camera,4,19478,17-01-2021 23:00
16765,Sneha,Delhi,Tablet,1,73890,26-02-2023 01:00
16766,Sneha,Delhi,Camera,2,26892,07-05-2020 07:00
16767,Arjun,Chennai,Tablet,1,33563,19-10-2022 09:00
16768,Neha,Delhi,Laptop,4,90016,31-03-2023 11:00
16769,Manoj,Pune,Camera,4,24914,01-04-2023 14:00
16770,Arjun,Delhi,Laptop,3,85079,26-06-2021 18:00
16771,Kiran,Pune,Mobile,3,81227,28-06-2020 22:00
16772,Manoj,Hyderabad,Headphones,4,25182,29-01-2021 06:00
16773,Sneha,Delhi,Laptop,1,66918,19-02-2021 05:00
16774,Priya,Pune,Headphones,2,73261,15-05-2022 07:00
16775,Divya,Chennai,Tablet,1,64656,29-03-2022 06:00
16776,Priya,Bangalore,Mobile,4,35526,28-05-2020 14:00
16777,Amit,Delhi,Tablet,1,46645,03-01-2022 05:00
16778,Arjun,Chennai,Camera,3,98303,24-05-2022 11:00
16779,Manoj,Delhi,Smartwatch,1,31438,25-03-2022 18:00
16780,Divya,Kolkata,Headphones,2,37531,08-01-2021 10:00
16781,Amit,Mumbai,Smartwatch,1,46212,03-10-2023 14:00
16782,Kiran,Pune,Tablet,3,7394,18-11-2022 13:00
16783,Priya,Hyderabad,Headphones,1,94783,05-10-2023 11:00
16784,Neha,Kolkata,Camera,4,48617,01-01-2021 21:00
16785,Vikram,Bangalore,Smartwatch,1,98390,01-09-2020 01:00
16786,Amit,Pune,Camera,4,34071,14-03-2022 09:00
16787,Priya,Delhi,Smartwatch,1,66603,12-01-2023 16:00
16788,Priya,Chennai,Headphones,1,86392,29-07-2021 19:00
16789,Manoj,Bangalore,Mobile,2,13493,10-11-2021 02:00
16790,Manoj,Delhi,Headphones,1,43990,30-01-2021 06:00
16791,Neha,Mumbai,Headphones,4,29191,26-01-2020 07:00
16792,Amit,Chennai,Tablet,3,96379,06-07-2021 15:00
16793,Sneha,Hyderabad,Headphones,3,99240,25-06-2022 04:00
16794,Manoj,Delhi,Mobile,1,62945,08-10-2022 15:00
16795,Vikram,Chennai,Mobile,3,93453,10-10-2021 15:00
16796,Priya,Kolkata,Smartwatch,1,55302,12-09-2022 09:00
16797,Priya,Delhi,Headphones,1,79818,25-04-2022 17:00
16798,Kiran,Hyderabad,Laptop,2,78393,14-04-2020 22:00
16799,Kiran,Mumbai,Smartwatch,3,49508,09-12-2021 14:00
16800,Neha,Pune,Smartwatch,1,21767,01-01-2020 03:00
16801,Amit,Hyderabad,Headphones,2,28272,03-05-2021 23:00
16802,Rahul,Kolkata,Tablet,1,57882,16-05-2020 02:00
16803,Divya,Hyderabad,Laptop,4,10933,15-01-2021 13:00
16804,Manoj,Hyderabad,Camera,4,94953,31-07-2022 23:00
16805,Amit,Pune,Camera,3,55938,26-09-2020 10:00
16806,Priya,Bangalore,Laptop,3,97183,22-07-2023 20:00
16807,Arjun,Chennai,Smartwatch,2,87805,03-10-2021 01:00
16808,Kiran,Delhi,Headphones,2,88883,27-03-2020 06:00
16809,Divya,Pune,Camera,3,41088,31-10-2020 14:00
16810,Manoj,Mumbai,Tablet,1,92781,25-08-2020 04:00
16811,Sneha,Delhi,Camera,4,83371,19-05-2020 07:00
16812,Sneha,Bangalore,Tablet,1,25352,22-12-2023 00:00
16813,Kiran,Mumbai,Laptop,3,84437,20-08-2022 21:00
16814,Amit,Bangalore,Tablet,4,86917,10-06-2023 10:00
16815,Manoj,Delhi,Mobile,1,15534,17-05-2022 15:00
16816,Divya,Mumbai,Mobile,2,87970,07-05-2021 00:00
16817,Priya,Kolkata,Mobile,1,55385,24-04-2020 13:00
16818,Amit,Pune,Mobile,1,67676,25-02-2022 09:00
16819,Kiran,Delhi,Laptop,3,55852,20-11-2021 20:00
16820,Neha,Chennai,Tablet,3,19885,07-08-2023 16:00
16821,Rahul,Bangalore,Smartwatch,1,96514,21-10-2020 12:00
16822,Amit,Chennai,Headphones,4,94595,21-03-2020 06:00
16823,Vikram,Kolkata,Mobile,2,96324,27-10-2022 05:00
16824,Manoj,Kolkata,Mobile,3,65279,25-09-2023 08:00
16825,Sneha,Chennai,Camera,1,50515,26-08-2022 16:00
16826,Vikram,Delhi,Mobile,4,90760,08-05-2020 13:00
16827,Amit,Kolkata,Headphones,2,26913,26-08-2020 00:00
16828,Amit,Delhi,Headphones,1,73765,01-01-2023 20:00
16829,Vikram,Hyderabad,Smartwatch,1,70680,09-08-2022 01:00
16830,Neha,Hyderabad,Camera,2,99261,19-10-2020 05:00
16831,Vikram,Mumbai,Smartwatch,3,86142,12-09-2021 18:00
16832,Priya,Delhi,Laptop,4,28577,03-08-2021 09:00
16833,Divya,Bangalore,Smartwatch,1,63541,10-04-2021 01:00
16834,Vikram,Delhi,Laptop,4,74766,02-06-2020 14:00
16835,Vikram,Delhi,Tablet,3,5444,19-08-2021 02:00
16836,Manoj,Pune,Smartwatch,1,45855,19-11-2022 11:00
16837,Divya,Chennai,Smartwatch,2,80649,24-02-2020 06:00
16838,Rahul,Chennai,Headphones,2,27796,08-05-2023 20:00
16839,Vikram,Kolkata,Headphones,1,62501,22-10-2021 00:00
16840,Vikram,Hyderabad,Smartwatch,3,40452,13-05-2021 14:00
16841,Priya,Pune,Mobile,3,14018,04-09-2021 12:00
